regime,seed,task,cc_gain,cc_mode,limb_condition,always_late_path_error,disrupted_late_path_error,retention_ratio
sensor_comm,9104,straight,0.05,intermittent,L4 slip,0.5548209201576517,0.6151230932097125,0.9019673074905967
sensor_comm,9104,straight,0.05,delayed,intact,0.25578413473913447,0.25600007680287745,0.9991564765665705
sensor_comm,9104,straight,0.05,delayed,L4 failure,1.5486578124367743,1.572893287504034,0.9845917868301681
sensor_comm,9104,straight,0.05,delayed,L4 slip,0.5548209201576517,0.5641448113597942,0.9834725215682326
sensor_comm,9104,straight,0.05,noisy,intact,0.25578413473913447,0.2599910523129568,0.9838189909368174
sensor_comm,9104,straight,0.05,noisy,L4 failure,1.5486578124367743,1.5330058706456473,1.0102099685923152
sensor_comm,9104,straight,0.05,noisy,L4 slip,0.5548209201576517,0.5418874253391838,1.0238674938994432
sensor_comm,9104,straight,0.05,stuck,intact,0.25578413473913447,0.25646499899703257,0.9973451961844276
sensor_comm,9104,straight,0.05,stuck,L4 failure,1.5486578124367743,1.6309451422429226,0.9495462307867789
sensor_comm,9104,straight,0.05,stuck,L4 slip,0.5548209201576517,0.5810115338369662,0.954922385952731
sensor_comm,9104,straight,0.1,dropout,intact,0.2553369610521848,0.25847480901034164,0.9878601401422012
sensor_comm,9104,straight,0.1,dropout,L4 failure,1.3876435156350577,1.661782709530487,0.8350330688102517
sensor_comm,9104,straight,0.1,dropout,L4 slip,0.48836734404456605,0.5807802141972862,0.8408815109508392
sensor_comm,9104,straight,0.1,intermittent,intact,0.2553369610521848,0.25537492526437416,0.9998513393116021
sensor_comm,9104,straight,0.1,intermittent,L4 failure,1.3876435156350577,1.609849531949589,0.8619709408211392
sensor_comm,9104,straight,0.1,intermittent,L4 slip,0.48836734404456605,0.584260152514505,0.8358730985550853
sensor_comm,9104,straight,0.1,delayed,intact,0.2553369610521848,0.25586481816078843,0.9979369687775053
sensor_comm,9104,straight,0.1,delayed,L4 failure,1.3876435156350577,1.4280755163255312,0.9716877712500065
sensor_comm,9104,straight,0.1,delayed,L4 slip,0.48836734404456605,0.5008361050696075,0.9751041091110864
sensor_comm,9104,straight,0.1,noisy,intact,0.2553369610521848,0.2604569422302324,0.9803423124981564
sensor_comm,9104,straight,0.1,noisy,L4 failure,1.3876435156350577,1.3653136833252133,1.0163550930328775
sensor_comm,9104,straight,0.1,noisy,L4 slip,0.48836734404456605,0.4733566266124084,1.031711222761541
sensor_comm,9104,straight,0.1,stuck,intact,0.2553369610521848,0.2566804224038285,0.9947660155026157
sensor_comm,9104,straight,0.1,stuck,L4 failure,1.3876435156350577,1.5317690113439182,0.905909119037204
sensor_comm,9104,straight,0.1,stuck,L4 slip,0.48836734404456605,0.5272282703911083,0.9262920284647967
sensor_comm,9104,straight,0.2,dropout,intact,0.2523888871092328,0.2588409051302497,0.9750734219625363
sensor_comm,9104,straight,0.2,dropout,L4 failure,1.1496606978650865,1.5984937802438253,0.7192149960631837
sensor_comm,9104,straight,0.2,dropout,L4 slip,0.4127705672495763,0.5337281307536396,0.773372328467552
sensor_comm,9104,straight,0.2,intermittent,intact,0.2523888871092328,0.2555551342225234,0.9876103169559739
sensor_comm,9104,straight,0.2,intermittent,L4 failure,1.1496606978650865,1.4929955470359086,0.770036253723291
sensor_comm,9104,straight,0.2,intermittent,L4 slip,0.4127705672495763,0.5318015564354165,0.776174048861973
sensor_comm,9104,straight,0.2,delayed,intact,0.2523888871092328,0.25298107846452283,0.9976591476371104
sensor_comm,9104,straight,0.2,delayed,L4 failure,1.1496606978650865,1.202459344486274,0.9560911170400156
sensor_comm,9104,straight,0.2,delayed,L4 slip,0.4127705672495763,0.42306262499652103,0.9756724958934168
sensor_comm,9104,straight,0.2,noisy,intact,0.2523888871092328,0.25308649261403277,0.9972436083111561
sensor_comm,9104,straight,0.2,noisy,L4 failure,1.1496606978650865,1.129577725069633,1.0177791862832772
sensor_comm,9104,straight,0.2,noisy,L4 slip,0.4127705672495763,0.4064721029318039,1.0154954405784378
sensor_comm,9104,straight,0.2,stuck,intact,0.2523888871092328,0.253871872007565,0.9941585301017987
sensor_comm,9104,straight,0.2,stuck,L4 failure,1.1496606978650865,1.359969921003058,0.8453574451243333
sensor_comm,9104,straight,0.2,stuck,L4 slip,0.4127705672495763,0.45234921545886414,0.9125042182970535
sensor_comm,9104,straight,0.4,dropout,intact,0.2481828387599264,0.2544352854436512,0.9754261808741559
sensor_comm,9104,straight,0.4,dropout,L4 failure,0.8993654223510099,1.499684901461945,0.5997029252440144
sensor_comm,9104,straight,0.4,dropout,L4 slip,0.3675757045998046,0.4761028378902479,0.7720510682705463
sensor_comm,9104,straight,0.4,intermittent,intact,0.2481828387599264,0.2545555983492177,0.9749651564113365
sensor_comm,9104,straight,0.4,intermittent,L4 failure,0.8993654223510099,1.3017430296897647,0.690893211516062
sensor_comm,9104,straight,0.4,intermittent,L4 slip,0.3675757045998046,0.4576376459537805,0.8032025071576568
sensor_comm,9104,straight,0.4,delayed,intact,0.2481828387599264,0.24744185484765616,1.002994577908925
sensor_comm,9104,straight,0.4,delayed,L4 failure,0.8993654223510099,0.9417388376862629,0.955005131317129
sensor_comm,9104,straight,0.4,delayed,L4 slip,0.3675757045998046,0.3715194717461469,0.9893847632593615
sensor_comm,9104,straight,0.4,noisy,intact,0.2481828387599264,0.2518582287773919,0.9854069091357184
sensor_comm,9104,straight,0.4,noisy,L4 failure,0.8993654223510099,0.9028485885708376,0.9961420261781199
sensor_comm,9104,straight,0.4,noisy,L4 slip,0.3675757045998046,0.3784239949886727,0.9713329743025603
sensor_comm,9104,straight,0.4,stuck,intact,0.2481828387599264,0.2488327622575981,0.997388111228702
sensor_comm,9104,straight,0.4,stuck,L4 failure,0.8993654223510099,1.0925017223503595,0.8232164800767136
sensor_comm,9104,straight,0.4,stuck,L4 slip,0.3675757045998046,0.38132986937977154,0.9639310584236742
sensor_comm,9104,straight,1.0,dropout,intact,0.25053789709191177,0.24984568906935523,1.002770542190001
sensor_comm,9104,straight,1.0,dropout,L4 failure,0.7421769767513775,1.2816302513077802,0.5790882167411837
sensor_comm,9104,straight,1.0,dropout,L4 slip,0.355605360919552,0.40450010683048176,0.8791230333805065
sensor_comm,9104,straight,1.0,intermittent,intact,0.25053789709191177,0.24951424814310402,1.0041025671136048
sensor_comm,9104,straight,1.0,intermittent,L4 failure,0.7421769767513775,0.9844587353904257,0.753893434098117
sensor_comm,9104,straight,1.0,intermittent,L4 slip,0.355605360919552,0.37706444800695293,0.9430890734970452
sensor_comm,9104,straight,1.0,delayed,intact,0.25053789709191177,0.24999540997259437,1.002169988318493
sensor_comm,9104,straight,1.0,delayed,L4 failure,0.7421769767513775,0.7636251349248958,0.9719127131984363
sensor_comm,9104,straight,1.0,delayed,L4 slip,0.355605360919552,0.35903206866789994,0.9904557056391595
sensor_comm,9104,straight,1.0,noisy,intact,0.25053789709191177,0.31897093758807793,0.7854568161800959
sensor_comm,9104,straight,1.0,noisy,L4 failure,0.7421769767513775,0.8139407318638782,0.9118317190636649
sensor_comm,9104,straight,1.0,noisy,L4 slip,0.355605360919552,0.43663450148409827,0.8144234129709578
sensor_comm,9104,straight,1.0,stuck,intact,0.25053789709191177,0.25016010983765746,1.0015101818371421
sensor_comm,9104,straight,1.0,stuck,L4 failure,0.7421769767513775,0.7495080737856965,0.9902187884417438
sensor_comm,9104,straight,1.0,stuck,L4 slip,0.355605360919552,0.35691519112413317,0.996330136017871
sensor_comm,9104,s_lr,0.0,dropout,intact,0.3025812372369624,0.3025812372369624,1.0
sensor_comm,9104,s_lr,0.0,dropout,L4 failure,2.2392080533958527,2.2392080533958527,1.0
sensor_comm,9104,s_lr,0.0,dropout,L4 slip,0.7731879379075579,0.7731879379075579,1.0
sensor_comm,9104,s_lr,0.0,intermittent,intact,0.3025812372369624,0.3025812372369624,1.0
sensor_comm,9104,s_lr,0.0,intermittent,L4 failure,2.2392080533958527,2.2392080533958527,1.0
sensor_comm,9104,s_lr,0.0,intermittent,L4 slip,0.7731879379075579,0.7731879379075579,1.0
sensor_comm,9104,s_lr,0.0,delayed,intact,0.3025812372369624,0.3025812372369624,1.0
sensor_comm,9104,s_lr,0.0,delayed,L4 failure,2.2392080533958527,2.2392080533958527,1.0
sensor_comm,9104,s_lr,0.0,delayed,L4 slip,0.7731879379075579,0.7731879379075579,1.0
sensor_comm,9104,s_lr,0.0,noisy,intact,0.3025812372369624,0.3025812372369624,1.0
sensor_comm,9104,s_lr,0.0,noisy,L4 failure,2.2392080533958527,2.2392080533958527,1.0
sensor_comm,9104,s_lr,0.0,noisy,L4 slip,0.7731879379075579,0.7731879379075579,1.0
sensor_comm,9104,s_lr,0.0,stuck,intact,0.3025812372369624,0.3025812372369624,1.0
sensor_comm,9104,s_lr,0.0,stuck,L4 failure,2.2392080533958527,2.2392080533958527,1.0
sensor_comm,9104,s_lr,0.0,stuck,L4 slip,0.7731879379075579,0.7731879379075579,1.0
sensor_comm,9104,s_lr,0.025,dropout,intact,0.3636004095528763,0.3341925142321959,1.0879968702717497
sensor_comm,9104,s_lr,0.025,dropout,L4 failure,2.009250962675208,2.1607802410296477,0.9298728878221169
sensor_comm,9104,s_lr,0.025,dropout,L4 slip,0.6195905858249882,0.6979691261548643,0.8877048605836391
sensor_comm,9104,s_lr,0.025,intermittent,intact,0.3636004095528763,0.3221914597048025,1.128522804068157
sensor_comm,9104,s_lr,0.025,intermittent,L4 failure,2.009250962675208,2.16087209468816,0.9298333610833951
sensor_comm,9104,s_lr,0.025,intermittent,L4 slip,0.6195905858249882,0.7182616145426761,0.8626252235677209
sensor_comm,9104,s_lr,0.025,delayed,intact,0.3636004095528763,0.3600960490287748,1.009731738333573
sensor_comm,9104,s_lr,0.025,delayed,L4 failure,2.009250962675208,2.035183922899767,0.9872576822503546
sensor_comm,9104,s_lr,0.025,delayed,L4 slip,0.6195905858249882,0.6334299159471564,0.9781517579549831
sensor_comm,9104,s_lr,0.025,noisy,intact,0.3636004095528763,0.3695650134113985,0.9838604747687996
sensor_comm,9104,s_lr,0.025,noisy,L4 failure,2.009250962675208,2.0016895468230764,1.0037775167803282
sensor_comm,9104,s_lr,0.025,noisy,L4 slip,0.6195905858249882,0.610956313693352,1.0141323887455067
sensor_comm,9104,s_lr,0.025,stuck,intact,0.3636004095528763,0.36518397020550963,0.9956636632989609
sensor_comm,9104,s_lr,0.025,stuck,L4 failure,2.009250962675208,2.0722040356232454,0.9696202343660125
sensor_comm,9104,s_lr,0.025,stuck,L4 slip,0.6195905858249882,0.6409583346334944,0.9666628115215562
sensor_comm,9104,s_lr,0.05,dropout,intact,0.42176887641574795,0.37029546960896764,1.1390063099101273
sensor_comm,9104,s_lr,0.05,dropout,L4 failure,1.8010857330711327,2.087272308061773,0.862889679566347
sensor_comm,9104,s_lr,0.05,dropout,L4 slip,0.5013641688992262,0.629746119409725,0.7961369724186088
sensor_comm,9104,s_lr,0.05,intermittent,intact,0.42176887641574795,0.34278177527612685,1.2304296985333987
sensor_comm,9104,s_lr,0.05,intermittent,L4 failure,1.8010857330711327,2.0848132949668026,0.8639074479327955
sensor_comm,9104,s_lr,0.05,intermittent,L4 slip,0.5013641688992262,0.667295567616019,0.7513374780689769
sensor_comm,9104,s_lr,0.05,delayed,intact,0.42176887641574795,0.41689408678752493,1.0116931129097726
sensor_comm,9104,s_lr,0.05,delayed,L4 failure,1.8010857330711327,1.847634785884604,0.9748061396283006
sensor_comm,9104,s_lr,0.05,delayed,L4 slip,0.5013641688992262,0.5209857288992197,0.9623376247916589
sensor_comm,9104,s_lr,0.05,noisy,intact,0.42176887641574795,0.43248282114349335,0.9752268894764016
sensor_comm,9104,s_lr,0.05,noisy,L4 failure,1.8010857330711327,1.7885106767966406,1.0070310210823092
sensor_comm,9104,s_lr,0.05,noisy,L4 slip,0.5013641688992262,0.48905073080802597,1.0251782429010086
sensor_comm,9104,s_lr,0.05,stuck,intact,0.42176887641574795,0.43183652145994583,0.9766864437260625
sensor_comm,9104,s_lr,0.05,stuck,L4 failure,1.8010857330711327,1.918864280875812,0.9386206992445956
sensor_comm,9104,s_lr,0.05,stuck,L4 slip,0.5013641688992262,0.5295309033007466,0.9468081386261925
sensor_comm,9104,s_lr,0.1,dropout,intact,0.5114673957613916,0.4443120961992634,1.151144432340664
sensor_comm,9104,s_lr,0.1,dropout,L4 failure,1.456692217219725,1.9536499483949115,0.745626010645623
sensor_comm,9104,s_lr,0.1,dropout,L4 slip,0.3905169511532038,0.513497513160052,0.7605040747908814
sensor_comm,9104,s_lr,0.1,intermittent,intact,0.5114673957613916,0.38380719586689077,1.3326154414748779
sensor_comm,9104,s_lr,0.1,intermittent,L4 failure,1.456692217219725,1.940243331513932,0.7507781078588209
sensor_comm,9104,s_lr,0.1,intermittent,L4 slip,0.3905169511532038,0.5771193729065593,0.6766658155771733
sensor_comm,9104,s_lr,0.1,delayed,intact,0.5114673957613916,0.5106188855935738,1.0016617289171186
sensor_comm,9104,s_lr,0.1,delayed,L4 failure,1.456692217219725,1.5261382597368771,0.9544955759584158
sensor_comm,9104,s_lr,0.1,delayed,L4 slip,0.3905169511532038,0.39993549874748313,0.9764498334762072
sensor_comm,9104,s_lr,0.1,noisy,intact,0.5114673957613916,0.524348487157325,0.9754341021068521
sensor_comm,9104,s_lr,0.1,noisy,L4 failure,1.456692217219725,1.4384495857632533,1.0126821486390793
sensor_comm,9104,s_lr,0.1,noisy,L4 slip,0.3905169511532038,0.38265026291866616,1.0205584289281142
sensor_comm,9104,s_lr,0.1,stuck,intact,0.5114673957613916,0.5536153436351883,0.9238678111826852
sensor_comm,9104,s_lr,0.1,stuck,L4 failure,1.456692217219725,1.6495836336185732,0.8830666039188834
sensor_comm,9104,s_lr,0.1,stuck,L4 slip,0.3905169511532038,0.391707968800367,0.9969594245151284
sensor_comm,9104,s_lr,0.2,dropout,intact,0.5958650203641247,0.5748964570817195,1.0364736345547256
sensor_comm,9104,s_lr,0.2,dropout,L4 failure,1.0269603837170265,1.7318040699079738,0.5930003292875955
sensor_comm,9104,s_lr,0.2,dropout,L4 slip,0.46068073713158186,0.3659626879963113,1.2588188693603246
sensor_comm,9104,s_lr,0.2,intermittent,intact,0.5958650203641247,0.4570876626729358,1.303612127441054
sensor_comm,9104,s_lr,0.2,intermittent,L4 failure,1.0269603837170265,1.6829375062063971,0.6102189653090297
sensor_comm,9104,s_lr,0.2,intermittent,L4 slip,0.46068073713158186,0.4466189980355593,1.0314848655293947
sensor_comm,9104,s_lr,0.2,delayed,intact,0.5958650203641247,0.6144178986845779,0.9698041376070368
sensor_comm,9104,s_lr,0.2,delayed,L4 failure,1.0269603837170265,1.0936729657124091,0.9390013431008357
sensor_comm,9104,s_lr,0.2,delayed,L4 slip,0.46068073713158186,0.4653739313697075,0.9899152188771888
sensor_comm,9104,s_lr,0.2,noisy,intact,0.5958650203641247,0.5940452448121472,1.0030633618699414
sensor_comm,9104,s_lr,0.2,noisy,L4 failure,1.0269603837170265,1.011406066649705,1.0153789042603287
sensor_comm,9104,s_lr,0.2,noisy,L4 slip,0.46068073713158186,0.4507516678741263,1.0220278037001702
sensor_comm,9104,s_lr,0.2,stuck,intact,0.5958650203641247,0.7265388346786011,0.820142010203374
sensor_comm,9104,s_lr,0.2,stuck,L4 failure,1.0269603837170265,1.2390143858553104,0.8288526714789515
sensor_comm,9104,s_lr,0.2,stuck,L4 slip,0.46068073713158186,0.4777901346473016,0.9641905592539083
sensor_comm,9104,s_lr,0.4,dropout,intact,0.5816433700660759,0.7433210984892468,0.7824927494298619
sensor_comm,9104,s_lr,0.4,dropout,L4 failure,0.7575139547473807,1.4205622764583417,0.5332493811084212
sensor_comm,9104,s_lr,0.4,dropout,L4 slip,0.5436059813064589,0.4108547561464542,1.3231098658930551
sensor_comm,9104,s_lr,0.4,intermittent,intact,0.5816433700660759,0.5566425424089015,1.0449136128708056
sensor_comm,9104,s_lr,0.4,intermittent,L4 failure,0.7575139547473807,1.296781880472192,0.584149089491866
sensor_comm,9104,s_lr,0.4,intermittent,L4 slip,0.5436059813064589,0.41320369623810216,1.3155883799093957
sensor_comm,9104,s_lr,0.4,delayed,intact,0.5816433700660759,0.6212705282862035,0.9362159374766408
sensor_comm,9104,s_lr,0.4,delayed,L4 failure,0.7575139547473807,0.7870814493936129,0.9624340089974021
sensor_comm,9104,s_lr,0.4,delayed,L4 slip,0.5436059813064589,0.5736115978402493,0.9476900107202034
sensor_comm,9104,s_lr,0.4,noisy,intact,0.5816433700660759,0.5454172722860047,1.0664190512857008
sensor_comm,9104,s_lr,0.4,noisy,L4 failure,0.7575139547473807,0.7553752080292832,1.0028313700203073
sensor_comm,9104,s_lr,0.4,noisy,L4 slip,0.5436059813064589,0.5145738777889879,1.0564196994262818
sensor_comm,9104,s_lr,0.4,stuck,intact,0.5816433700660759,0.8473207592542291,0.6864500411603398
sensor_comm,9104,s_lr,0.4,stuck,L4 failure,0.7575139547473807,0.8053896110027118,0.940555905363957
sensor_comm,9104,s_lr,0.4,stuck,L4 slip,0.5436059813064589,0.6807363147956044,0.7985558717690567
sensor_comm,9104,s_lr,1.0,dropout,intact,0.4281268429585309,0.8385513762932891,0.5105552922124006
sensor_comm,9104,s_lr,1.0,dropout,L4 failure,0.7401403126611921,1.0141116093122602,0.729841080473512
sensor_comm,9104,s_lr,1.0,dropout,L4 slip,0.48246772194254184,0.5777252997661843,0.8351161393447806
sensor_comm,9104,s_lr,1.0,intermittent,intact,0.4281268429585309,0.5998063344131539,0.7137751277291978
sensor_comm,9104,s_lr,1.0,intermittent,L4 failure,0.7401403126611921,0.8608416185863248,0.8597868605338244
sensor_comm,9104,s_lr,1.0,intermittent,L4 slip,0.48246772194254184,0.5615218377258367,0.8592145301000865
sensor_comm,9104,s_lr,1.0,delayed,intact,0.4281268429585309,0.43810097106665696,0.9772332663772879
sensor_comm,9104,s_lr,1.0,delayed,L4 failure,0.7401403126611921,0.7620305846482701,0.9712737619354452
sensor_comm,9104,s_lr,1.0,delayed,L4 slip,0.48246772194254184,0.49904561723125945,0.9667808017617849
sensor_comm,9104,s_lr,1.0,noisy,intact,0.4281268429585309,0.43938709254050357,0.974372825754014
sensor_comm,9104,s_lr,1.0,noisy,L4 failure,0.7401403126611921,0.7983840612922817,0.9270479566728637
sensor_comm,9104,s_lr,1.0,noisy,L4 slip,0.48246772194254184,0.5216105078695236,0.9249578270827838
sensor_comm,9104,s_lr,1.0,stuck,intact,0.4281268429585309,0.604107887960582,0.7086926879962642
sensor_comm,9104,s_lr,1.0,stuck,L4 failure,0.7401403126611921,0.7411680853913291,0.9986133068187976
sensor_comm,9104,s_lr,1.0,stuck,L4 slip,0.48246772194254184,0.5349572187126549,0.901880944991403
sensor_comm,9104,s_rl,0.0,dropout,intact,0.5866524628657699,0.5866524628657699,1.0
sensor_comm,9104,s_rl,0.0,dropout,L4 failure,0.7362167196508765,0.7362167196508765,1.0
sensor_comm,9104,s_rl,0.0,dropout,L4 slip,0.24258257620104634,0.24258257620104634,1.0
sensor_comm,9104,s_rl,0.0,intermittent,intact,0.5866524628657699,0.5866524628657699,1.0
sensor_comm,9104,s_rl,0.0,intermittent,L4 failure,0.7362167196508765,0.7362167196508765,1.0
sensor_comm,9104,s_rl,0.0,intermittent,L4 slip,0.24258257620104634,0.24258257620104634,1.0
sensor_comm,9104,s_rl,0.0,delayed,intact,0.5866524628657699,0.5866524628657699,1.0
sensor_comm,9104,s_rl,0.0,delayed,L4 failure,0.7362167196508765,0.7362167196508765,1.0
sensor_comm,9104,s_rl,0.0,delayed,L4 slip,0.24258257620104634,0.24258257620104634,1.0
sensor_comm,9104,s_rl,0.0,noisy,intact,0.5866524628657699,0.5866524628657699,1.0
sensor_comm,9104,s_rl,0.0,noisy,L4 failure,0.7362167196508765,0.7362167196508765,1.0
